,Unnamed: 0,attributes.GoodForKids,attributes.BikeParking,attributes.Caters,attributes.Alcohol,is_open,attributes.RestaurantsDelivery,attributes.Corkage,business_id,attributes.ByAppointmentOnly,attributes.AgesAllowed,attributes.RestaurantsTakeOut,attributes.RestaurantsTableService,attributes.WiFi,attributes.Smoking,attributes.Open24Hours,attributes.DietaryRestrictions,attributes.Music,attributes.Ambience,categories,attributes.HairSpecializesIn,attributes.NoiseLevel,attributes.BestNights,attributes.CoatCheck,attributes.RestaurantsCounterService,attributes.BusinessParking,attributes.WheelchairAccessible,attributes.BYOBCorkage,attributes.RestaurantsReservations,attributes.DriveThru,attributes.HasTV,attributes.BusinessAcceptsBitcoin,attributes.RestaurantsGoodForGroups,attributes.RestaurantsAttire,attributes.BusinessAcceptsCreditCards,state,attributes.DogsAllowed,attributes.GoodForDancing,attributes,attributes.GoodForMeal,city,attributes.BYOB,attributes.OutdoorSeating,attributes.RestaurantsPriceRange2,attributes.AcceptsInsurance,Unnamed: 0.1,stars,user_id
10,15,True,False,True,u'full_bar',1,False,,QXAEGFB4oINsVuTFxEYKFQ,,,True,True,u'no',,,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","Specialty Food, Restaurants, Dim Sum, Imported Food, Food, Chinese, Ethnic Food, Seafood",,u'loud',,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,,False,,True,u'casual',,ON,,,"{'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False'}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Mississauga,,False,2.0,,42644,3,nCqOSH2I6-k93B04FwouIA
11,16,True,False,True,u'full_bar',1,False,,QXAEGFB4oINsVuTFxEYKFQ,,,True,True,u'no',,,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","Specialty Food, Restaurants, Dim Sum, Imported Food, Food, Chinese, Ethnic Food, Seafood",,u'loud',,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,,False,,True,u'casual',,ON,,,"{'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False'}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Mississauga,,False,2.0,,46017,4,U-L3aXEkYzDX5J8w8lLbCQ
12,17,True,False,True,u'full_bar',1,False,,QXAEGFB4oINsVuTFxEYKFQ,,,True,True,u'no',,,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","Specialty Food, Restaurants, Dim Sum, Imported Food, Food, Chinese, Ethnic Food, Seafood",,u'loud',,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,,False,,True,u'casual',,ON,,,"{'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False'}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Mississauga,,False,2.0,,48241,2,R-xGsTpwlwuOe_vAbg_aeA
13,18,True,False,True,u'full_bar',1,False,,QXAEGFB4oINsVuTFxEYKFQ,,,True,True,u'no',,,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","Specialty Food, Restaurants, Dim Sum, Imported Food, Food, Chinese, Ethnic Food, Seafood",,u'loud',,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,,False,,True,u'casual',,ON,,,"{'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False'}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Mississauga,,False,2.0,,48398,4,Y598FH7fNMq45DkVSbN0DA
14,19,True,False,True,u'full_bar',1,False,,QXAEGFB4oINsVuTFxEYKFQ,,,True,True,u'no',,,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","Specialty Food, Restaurants, Dim Sum, Imported Food, Food, Chinese, Ethnic Food, Seafood",,u'loud',,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,,False,,True,u'casual',,ON,,,"{'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False'}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Mississauga,,False,2.0,,48486,3,KmHtoogKhK-ID7FWGOPvag
15,20,True,False,True,u'full_bar',1,False,,QXAEGFB4oINsVuTFxEYKFQ,,,True,True,u'no',,,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","Specialty Food, Restaurants, Dim Sum, Imported Food, Food, Chinese, Ethnic Food, Seafood",,u'loud',,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,,False,,True,u'casual',,ON,,,"{'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False'}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Mississauga,,False,2.0,,53011,4,7szRk9_Fs68aJrb04r-sbQ
16,21,True,False,True,u'full_bar',1,False,,QXAEGFB4oINsVuTFxEYKFQ,,,True,True,u'no',,,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","Specialty Food, Restaurants, Dim Sum, Imported Food, Food, Chinese, Ethnic Food, Seafood",,u'loud',,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,,False,,True,u'casual',,ON,,,"{'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False'}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Mississauga,,False,2.0,,54197,4,o_DeoZ0Ogu32D18cgEDkbA
17,22,True,False,True,u'full_bar',1,False,,QXAEGFB4oINsVuTFxEYKFQ,,,True,True,u'no',,,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","Specialty Food, Restaurants, Dim Sum, Imported Food, Food, Chinese, Ethnic Food, Seafood",,u'loud',,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,,False,,True,u'casual',,ON,,,"{'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False'}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Mississauga,,False,2.0,,59119,4,7DBDjEN6SnVgLe5zWOe-FA
18,23,True,False,True,u'full_bar',1,False,,QXAEGFB4oINsVuTFxEYKFQ,,,True,True,u'no',,,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","Specialty Food, Restaurants, Dim Sum, Imported Food, Food, Chinese, Ethnic Food, Seafood",,u'loud',,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,,False,,True,u'casual',,ON,,,"{'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False'}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Mississauga,,False,2.0,,65161,1,U6m0prDFGql_LkXredF0-A
19,24,True,False,True,u'full_bar',1,False,,QXAEGFB4oINsVuTFxEYKFQ,,,True,True,u'no',,,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","Specialty Food, Restaurants, Dim Sum, Imported Food, Food, Chinese, Ethnic Food, Seafood",,u'loud',,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,,False,,True,u'casual',,ON,,,"{'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False'}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Mississauga,,False,2.0,,68265,2,79Oujo22kxeFf_d9sz1F3g
20,25,True,False,True,u'full_bar',1,False,,QXAEGFB4oINsVuTFxEYKFQ,,,True,True,u'no',,,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","Specialty Food, Restaurants, Dim Sum, Imported Food, Food, Chinese, Ethnic Food, Seafood",,u'loud',,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,,False,,True,u'casual',,ON,,,"{'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False'}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Mississauga,,False,2.0,,69424,4,fQk7tJKxXhc9S8vEZwRYCA
21,26,True,False,True,u'full_bar',1,False,,QXAEGFB4oINsVuTFxEYKFQ,,,True,True,u'no',,,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","Specialty Food, Restaurants, Dim Sum, Imported Food, Food, Chinese, Ethnic Food, Seafood",,u'loud',,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,,False,,True,u'casual',,ON,,,"{'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False'}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Mississauga,,False,2.0,,73975,3,g9xWuPtBrZ7ajjESXHgQYg
22,27,True,False,True,u'full_bar',1,False,,QXAEGFB4oINsVuTFxEYKFQ,,,True,True,u'no',,,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","Specialty Food, Restaurants, Dim Sum, Imported Food, Food, Chinese, Ethnic Food, Seafood",,u'loud',,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,,False,,True,u'casual',,ON,,,"{'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False'}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Mississauga,,False,2.0,,78034,1,ytEi22nfhGNHZxfzLRRj3w
23,28,True,False,True,u'full_bar',1,False,,QXAEGFB4oINsVuTFxEYKFQ,,,True,True,u'no',,,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","Specialty Food, Restaurants, Dim Sum, Imported Food, Food, Chinese, Ethnic Food, Seafood",,u'loud',,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,,False,,True,u'casual',,ON,,,"{'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False'}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Mississauga,,False,2.0,,80495,2,0mjFS4eWKJCYwBwO7DU8jw
24,29,True,False,True,u'full_bar',1,False,,QXAEGFB4oINsVuTFxEYKFQ,,,True,True,u'no',,,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","Specialty Food, Restaurants, Dim Sum, Imported Food, Food, Chinese, Ethnic Food, Seafood",,u'loud',,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,,False,,True,u'casual',,ON,,,"{'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False'}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Mississauga,,False,2.0,,82249,4,QWSiTs6VS6BDraj-j9huAg
25,30,True,False,True,u'full_bar',1,False,,QXAEGFB4oINsVuTFxEYKFQ,,,True,True,u'no',,,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","Specialty Food, Restaurants, Dim Sum, Imported Food, Food, Chinese, Ethnic Food, Seafood",,u'loud',,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,,False,,True,u'casual',,ON,,,"{'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False'}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Mississauga,,False,2.0,,83413,1,PkRFSQgSfca9Tamq7b2LdQ
26,31,True,False,True,u'full_bar',1,False,,QXAEGFB4oINsVuTFxEYKFQ,,,True,True,u'no',,,,,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","Specialty Food, Restaurants, Dim Sum, Imported Food, Food, Chinese, Ethnic Food, Seafood",,u'loud',,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,,True,,False,,True,u'casual',,ON,,,"{'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False'}","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",Mississauga,,False,2.0,,101525,2,yCtAc7BXSYdHWQYSvsGrFw
